State,City,Date Sown,Brand,Variety,Date of Cut,Julian Day,Plant Lodge,Plant Height,Yield % or Vernal,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Harvested in Sown Year,First Date of Season,Percent Cover (%),Total Solar Radiation (W/m^2),Total precipitation (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
NY,Ithaca,5/1/18,,REGEN,6/23/21,,,,,3.18,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,DYNAMO,6/23/21,,,,,2.68,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW1520*,6/23/21,,,,,2.48,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW5210,6/23/21,,,,,2.77,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,FORTUNE,6/23/21,,,,,2.85,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,PLUSS III,6/23/21,,,,,2.63,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX 460,6/23/21,,,,,2.7,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,GEMSTONE II,6/23/21,,,,,2.64,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,ONEIDA VR,6/23/21,,,,,2.73,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,VERNAL,6/23/21,,,,,2.67,,,0,1,,347335.11,3494.93,3.3899,14.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX164046*,7/28/21,,,,,1.06,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX164047*,7/28/21,,,,,0.87,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX164048*,7/28/21,,,,,0.99,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,PERSIST III,7/28/21,,,,,0.9,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW1517*,7/28/21,,,,,1.21,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW4107,7/28/21,,,,,1.12,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,54VQ52,7/28/21,,,,,1.03,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,REGEN,7/28/21,,,,,0.69,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,DYNAMO,7/28/21,,,,,1.04,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW1520*,7/28/21,,,,,1.08,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW5210,7/28/21,,,,,0.99,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,FORTUNE,7/28/21,,,,,0.81,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,PLUSS III,7/28/21,,,,,1.04,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX 460,7/28/21,,,,,1.11,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,GEMSTONE II,7/28/21,,,,,1.05,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,ONEIDA VR,7/28/21,,,,,0.74,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,VERNAL,7/28/21,,,,,0.52,,,0,0,,359624.63,3714.16,3.7381,14.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX164046*,9/27/21,,,,,0.79,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX164047*,9/27/21,,,,,0.66,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX164048*,9/27/21,,,,,0.72,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,PERSIST III,9/27/21,,,,,0.7,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW1517*,9/27/21,,,,,0.77,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW4107,9/27/21,,,,,0.72,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,54VQ52,9/27/21,,,,,0.77,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,REGEN,9/27/21,,,,,0.57,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,DYNAMO,9/27/21,,,,,0.75,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW1520*,9/27/21,,,,,0.75,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,SW5210,9/27/21,,,,,0.68,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,FORTUNE,9/27/21,,,,,0.58,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,PLUSS III,9/27/21,,,,,0.67,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,AFX 460,9/27/21,,,,,0.67,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,GEMSTONE II,9/27/21,,,,,0.6,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,ONEIDA VR,9/27/21,,,,,0.56,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/1/18,,VERNAL,9/27/21,,,,,0.52,,,0,0,,380176.65,4012.73,4.2336,15.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW5210,6/10/21,,,,,2.79,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,54VQ52,6/10/21,,,,,2.78,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW4107,6/10/21,,,,,2.61,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,PERSIST III,6/10/21,,,,,2.71,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,DYNAMO,6/10/21,,,,,2.44,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,PLUSS III,6/10/21,,,,,2.59,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,ONEIDA VR,6/10/21,,,,,2.47,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,REGEN,6/10/21,,,,,2.44,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,VERNAL,6/10/21,,,,,2.37,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW315LH,6/10/21,,,,,1.71,,,0,1,,355017.68,3437.96,2.503,13.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW5210,7/15/21,,,,,1.66,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,54VQ52,7/15/21,,,,,1.68,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW4107,7/15/21,,,,,1.58,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,PERSIST III,7/15/21,,,,,1.5,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,DYNAMO,7/15/21,,,,,1.77,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,PLUSS III,7/15/21,,,,,1.62,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,ONEIDA VR,7/15/21,,,,,1.36,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,REGEN,7/15/21,,,,,1.39,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,VERNAL,7/15/21,,,,,1.23,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW315LH,7/15/21,,,,,1.03,,,0,0,,367072.99,3602.46,2.8254,14.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW5210,9/10/21,,,,,1.89,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,54VQ52,9/10/21,,,,,2.04,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW4107,9/10/21,,,,,1.97,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,PERSIST III,9/10/21,,,,,2.03,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,DYNAMO,9/10/21,,,,,2.08,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,PLUSS III,9/10/21,,,,,1.9,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,ONEIDA VR,9/10/21,,,,,1.79,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,REGEN,9/10/21,,,,,1.65,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,VERNAL,9/10/21,,,,,1.37,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cobleskill,5/1/18,,SW315LH,9/10/21,,,,,1.06,,,0,0,,387164.58,3839.54,3.3491,14.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,AFX174085*,6/29/21,,,,,2.28,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,AFX174083*,6/29/21,,,,,2.25,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW4107,6/29/21,,,,,2.1,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-SD-1*,6/29/21,,,,,2.13,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,RELOAD*,6/29/21,,,,,2.2,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,MARINER V,6/29/21,,,,,2.06,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-FL-2*,6/29/21,,,,,2.18,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,PERSIST III,6/29/21,,,,,2.22,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW3407,6/29/21,,,,,2.12,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-SD-1*,6/29/21,,,,,2.14,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,VIKING 394AP,6/29/21,,,,,2.16,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,REGEN,6/29/21,,,,,2.38,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,F2F6C-418,6/29/21,,,,,2.18,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,54VQ52,6/29/21,,,,,2.12,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-FL-1*,6/29/21,,,,,2.11,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW5511*,6/29/21,,,,,2.01,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,RED FALCON BR,6/29/21,,,,,2.23,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-FL-2*,6/29/21,,,,,2.1,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-FL-1*,6/29/21,,,,,2.02,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,VIKING 374HD,6/29/21,,,,,1.93,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-ANS*,6/29/21,,,,,2.1,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,F2F6C-418NC,6/29/21,,,,,2.16,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW16XCA32*,6/29/21,,,,,1.85,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,WL 349HQ,6/29/21,,,,,1.86,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,QUICKLOAD*,6/29/21,,,,,1.9,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-ANS*,6/29/21,,,,,1.99,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,ONEIDA VR,6/29/21,,,,,2.13,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SIGNATURE,6/29/21,,,,,1.82,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,BARRICADE II*,6/29/21,,,,,1.88,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,ACE*,6/29/21,,,,,1.92,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,ORGANIC VIKING 5200,6/29/21,,,,,1.64,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,VERNAL,6/29/21,,,,,2.11,,,0,1,,230427.4,2155.79,3.4027,14.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,AFX174085*,7/26/21,,,,,1.41,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,AFX174083*,7/26/21,,,,,1.43,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW4107,7/26/21,,,,,1.42,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-SD-1*,7/26/21,,,,,1.41,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,RELOAD*,7/26/21,,,,,1.29,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,MARINER V,7/26/21,,,,,1.34,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-FL-2*,7/26/21,,,,,1.36,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,PERSIST III,7/26/21,,,,,1.24,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW3407,7/26/21,,,,,1.43,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-SD-1*,7/26/21,,,,,1.3,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,VIKING 394AP,7/26/21,,,,,1.33,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,REGEN,7/26/21,,,,,1.23,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,F2F6C-418,7/26/21,,,,,1.3,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,54VQ52,7/26/21,,,,,1.33,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-FL-1*,7/26/21,,,,,1.34,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW5511*,7/26/21,,,,,1.37,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,RED FALCON BR,7/26/21,,,,,1.23,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-FL-2*,7/26/21,,,,,1.33,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-FL-1*,7/26/21,,,,,1.36,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,VIKING 374HD,7/26/21,,,,,1.32,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,154-ANS*,7/26/21,,,,,1.32,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,F2F6C-418NC,7/26/21,,,,,1.22,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SW16XCA32*,7/26/21,,,,,1.41,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,WL 349HQ,7/26/21,,,,,1.35,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,QUICKLOAD*,7/26/21,,,,,1.35,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,3510-ANS*,7/26/21,,,,,1.3,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,ONEIDA VR,7/26/21,,,,,1.08,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,6/1/19,,SIGNATURE,7/26/21,,,,,1.24,,,0,0,,239526.62,2337.9,3.8049,14.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
