Yield (tons/acre),radiation,rain,avg_min_temp,avg_max_temp,City,Year
1.94,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.98,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.97,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.81,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
2.0,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.87,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.85,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.87,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.93,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.84,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.85,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.8,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.77,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.67,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.84,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.73,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.84,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.89,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.88,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.7,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.64,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.8,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
1.58,263882.69,2473.23,4.3906,15.5999,Ithaca,9/5/18
2.84,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.81,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.7,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.67,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.53,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.53,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.7,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.74,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.51,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.54,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.65,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.31,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.57,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.53,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.39,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.5,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.29,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.61,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.3,122821.69,1180.08,2.9217,13.8375,Ithaca,6/8/18
2.2,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.22,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.24,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.14,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.23,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.21,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.02,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.03,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.25,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.09,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.98,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.23,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.0,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.93,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.05,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.98,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.09,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.74,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.76,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.69,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.65,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.69,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.7,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.71,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.71,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.69,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.59,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.61,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.62,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.51,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.62,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.54,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.55,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.57,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.39,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.53,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.29,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
1.37,150856.77,1526.68,4.7516,15.816,Ithaca,8/24/18
3.37,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
3.22,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
3.33,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
2.76,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
3.24,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
3.14,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
2.82,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
3.06,344102.75,3144.35,3.3318,14.5693,Ithaca,6/12/18
1.79,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.77,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.81,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.87,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.8,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.75,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.43,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.64,359476.7,3239.56,3.6383,14.9594,Ithaca,7/19/18
1.8,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.73,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.74,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.7,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.55,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.63,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.63,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
1.62,377430.96,3545.73,4.2079,15.4469,Ithaca,9/14/18
2.71,234444.61,2133.64,3.2597,14.4324,Ithaca,6/15/18
2.66,234444.61,2133.64,3.2597,14.4324,Ithaca,6/15/18
2.68,234444.61,2133.64,3.2597,14.4324,Ithaca,6/15/18
2.78,234444.61,2133.64,3.2597,14.4324,Ithaca,6/15/18
2.36,234444.61,2133.64,3.2597,14.4324,Ithaca,6/15/18
1.35,250397.93,2319.31,3.7857,15.0616,Ithaca,7/26/18
1.45,250397.93,2319.31,3.7857,15.0616,Ithaca,7/26/18
1.44,250397.93,2319.31,3.7857,15.0616,Ithaca,7/26/18
1.54,250397.93,2319.31,3.7857,15.0616,Ithaca,7/26/18
1.48,250397.93,2319.31,3.7857,15.0616,Ithaca,7/26/18
1.51,261709.98,2472.89,4.2989,15.5151,Ithaca,8/30/18
1.64,261709.98,2472.89,4.2989,15.5151,Ithaca,8/30/18
1.57,261709.98,2472.89,4.2989,15.5151,Ithaca,8/30/18
1.74,261709.98,2472.89,4.2989,15.5151,Ithaca,8/30/18
1.43,261709.98,2472.89,4.2989,15.5151,Ithaca,8/30/18
2.89,123334.21,1180.08,2.934,13.8598,Ithaca,6/9/18
2.85,123334.21,1180.08,2.934,13.8598,Ithaca,6/9/18
2.71,123334.21,1180.08,2.934,13.8598,Ithaca,6/9/18
2.93,123334.21,1180.08,2.934,13.8598,Ithaca,6/9/18
2.58,123334.21,1180.08,2.934,13.8598,Ithaca,6/9/18
2.87,123334.21,1180.08,2.934,13.8598,Ithaca,6/9/18
2.5,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.49,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.33,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.17,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.41,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
2.16,139488.83,1282.94,3.8145,14.9897,Ithaca,7/18/18
1.82,152137.72,1527.35,4.8139,15.8854,Ithaca,8/27/18
1.75,152137.72,1527.35,4.8139,15.8854,Ithaca,8/27/18
1.84,152137.72,1527.35,4.8139,15.8854,Ithaca,8/27/18
1.67,152137.72,1527.35,4.8139,15.8854,Ithaca,8/27/18
1.67,152137.72,1527.35,4.8139,15.8854,Ithaca,8/27/18
1.59,152137.72,1527.35,4.8139,15.8854,Ithaca,8/27/18
2.63,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.59,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.56,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.68,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.54,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.52,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.48,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.11,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.54,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.42,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.54,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.21,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.55,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.5,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.03,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.1,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.55,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.26,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.16,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.42,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
1.92,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.33,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.39,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
2.31,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
1.9,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
1.86,343104.44,3478.02,3.2065,14.0482,Ithaca,6/19/19
1.54,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.55,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.59,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.6,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.42,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.47,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.39,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.26,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.5,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.42,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.5,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.28,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.37,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.27,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.4,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.31,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.46,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.34,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.29,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.38,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.3,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.37,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.3,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.26,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.23,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
1.25,362270.91,3661.78,3.6857,14.5928,Ithaca,8/8/19
0.78,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.78,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.78,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.79,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.77,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.85,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.76,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.65,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.67,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.75,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.76,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.69,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.77,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.76,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.68,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.7,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.75,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.69,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.64,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.71,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.69,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.71,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.67,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.65,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.61,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.63,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
2.01,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.8,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.73,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.64,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.64,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.56,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.54,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.4,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.31,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.5,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.04,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.22,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.36,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.3,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.17,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.03,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.13,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
0.87,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
0.65,230861.05,2475.1,2.9592,13.5301,Ithaca,6/8/19
1.93,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.87,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.66,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.76,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.72,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.76,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.75,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.57,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.57,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.58,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.52,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.64,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.57,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.42,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.49,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.38,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.21,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.29,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.14,247776.23,2672.22,3.5821,14.2127,Ithaca,7/24/19
1.22,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.06,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.16,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.29,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.35,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.26,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.28,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.16,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.18,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.26,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.08,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.13,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.24,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.08,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.08,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
1.08,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
0.92,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
0.92,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
0.94,263508.72,2833.19,4.0481,14.7705,Ithaca,9/5/19
2.34,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.29,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.36,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.31,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.31,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.21,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.18,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.24,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.16,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.13,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.22,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.04,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
2.01,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
1.93,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
1.86,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
1.87,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
1.75,124871.47,1425.32,3.735,14.189,Ithaca,6/14/19
1.96,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.89,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.85,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.84,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.78,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.76,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.75,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.71,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.76,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.64,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.67,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.7,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.68,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.58,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.64,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.61,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.37,142141.15,1617.97,4.8343,15.4445,Ithaca,7/30/19
1.25,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.3,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.22,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.23,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.14,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.18,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.17,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.14,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.17,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.28,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.14,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.13,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.01,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.15,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.05,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
0.99,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
1.08,159487.14,1775.78,5.5157,16.281,Ithaca,9/17/19
2.11,348030.57,3524.98,3.3049,14.1674,Ithaca,7/1/19
2.12,348030.57,3524.98,3.3049,14.1674,Ithaca,7/1/19
1.52,348030.57,3524.98,3.3049,14.1674,Ithaca,7/1/19
1.56,348030.57,3524.98,3.3049,14.1674,Ithaca,7/1/19
1.42,348030.57,3524.98,3.3049,14.1674,Ithaca,7/1/19
0.98,361777.22,3645.92,3.6646,14.5744,Ithaca,8/6/19
0.94,361777.22,3645.92,3.6646,14.5744,Ithaca,8/6/19
0.71,361777.22,3645.92,3.6646,14.5744,Ithaca,8/6/19
0.75,361777.22,3645.92,3.6646,14.5744,Ithaca,8/6/19
0.73,361777.22,3645.92,3.6646,14.5744,Ithaca,8/6/19
0.59,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.51,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.54,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.57,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
0.53,379117.96,3791.12,3.9674,14.9365,Ithaca,9/25/19
1.94,231579.44,2484.17,2.9802,13.5545,Ithaca,6/10/19
1.67,231579.44,2484.17,2.9802,13.5545,Ithaca,6/10/19
1.95,231579.44,2484.17,2.9802,13.5545,Ithaca,6/10/19
1.53,231579.44,2484.17,2.9802,13.5545,Ithaca,6/10/19
1.19,231579.44,2484.17,2.9802,13.5545,Ithaca,6/10/19
1.13,231579.44,2484.17,2.9802,13.5545,Ithaca,6/10/19
1.8,248255.64,2672.22,3.5909,14.2264,Ithaca,7/25/19
1.73,248255.64,2672.22,3.5909,14.2264,Ithaca,7/25/19
1.64,248255.64,2672.22,3.5909,14.2264,Ithaca,7/25/19
1.65,248255.64,2672.22,3.5909,14.2264,Ithaca,7/25/19
1.39,248255.64,2672.22,3.5909,14.2264,Ithaca,7/25/19
1.09,248255.64,2672.22,3.5909,14.2264,Ithaca,7/25/19
1.29,263944.0,2833.29,4.0517,14.7793,Ithaca,9/6/19
1.18,263944.0,2833.29,4.0517,14.7793,Ithaca,9/6/19
1.11,263944.0,2833.29,4.0517,14.7793,Ithaca,9/6/19
1.2,263944.0,2833.29,4.0517,14.7793,Ithaca,9/6/19
1.08,263944.0,2833.29,4.0517,14.7793,Ithaca,9/6/19
0.96,263944.0,2833.29,4.0517,14.7793,Ithaca,9/6/19
2.95,130097.55,1515.7,4.0212,14.5353,Ithaca,6/28/19
3.04,130097.55,1515.7,4.0212,14.5353,Ithaca,6/28/19
2.77,130097.55,1515.7,4.0212,14.5353,Ithaca,6/28/19
2.52,130097.55,1515.7,4.0212,14.5353,Ithaca,6/28/19
2.62,130097.55,1515.7,4.0212,14.5353,Ithaca,6/28/19
2.51,130097.55,1515.7,4.0212,14.5353,Ithaca,6/28/19
1.76,143298.05,1622.36,4.8949,15.5211,Ithaca,8/2/19
1.59,143298.05,1622.36,4.8949,15.5211,Ithaca,8/2/19
1.49,143298.05,1622.36,4.8949,15.5211,Ithaca,8/2/19
1.59,143298.05,1622.36,4.8949,15.5211,Ithaca,8/2/19
1.39,143298.05,1622.36,4.8949,15.5211,Ithaca,8/2/19
1.4,143298.05,1622.36,4.8949,15.5211,Ithaca,8/2/19
1.23,160319.86,1775.78,5.5144,16.301,Ithaca,9/19/19
1.25,160319.86,1775.78,5.5144,16.301,Ithaca,9/19/19
1.18,160319.86,1775.78,5.5144,16.301,Ithaca,9/19/19
1.16,160319.86,1775.78,5.5144,16.301,Ithaca,9/19/19
1.2,160319.86,1775.78,5.5144,16.301,Ithaca,9/19/19
1.18,160319.86,1775.78,5.5144,16.301,Ithaca,9/19/19
2.56,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.62,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.38,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.47,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.32,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.48,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.43,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.3,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.41,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.27,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.37,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.36,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.37,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.06,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.13,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
2.07,343822.73,3579.54,2.9826,13.6554,Ithaca,6/18/20
